"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength","topPlayedLength","midPlayedLength","junglePlayedLength","adcPlayedLength","supportPlayedLength","D_ADC","DT_ADC","CS_zeroToTen_ADC","CS_ADC","H_ADC","D_MID","DT_MID","CS_zeroToTen_MID","CS_MID","H_MID","D_TOP","DT_TOP","CS_zeroToTen_TOP","CS_TOP","H_TOP","D_JG","DT_JG","CS_zeroToTen_JG","CS_JG","H_JG","D_SUP","DT_SUP","CS_zeroToTen_SUP","CS_SUP","H_SUP"
"Celestical",1.96,5.50,7.80,9.80,0,8,1,0,1,30,3, 52, 136, 2, 1, 15,2,5,56, 148626, 339208, 77362, 90.20, 121389,2051.3,0,1876,16341,0,2296,0,0,0,0,0,14966,15633,48.00,127,1326,0,0,0,0,0,126344,296721,4.25,600,73443,7316,26854,8.00,56,2593
"Hi Im",4.00,5.00,3.60,9.40,1,6,3,0,0,70,0, 31, 135, 8, 0, 16,1,7,48, 157146, 232483, 69909, 88.18, 117176,1972.5,1559,6109,12057,0,0,0,0,0,0,0,70994,66802,45.67,469,8384,11751,19140,39.00,115,6816,74401,146541,9.33,364,54709,0,0,0,0,0
"tomstone123",2.76,5.30,4.10,6.00,0,0,3,7,0,50,0, 18, 99, 10, 5, 16,3,6,49, 160505, 134307, 18026, 39.45, 110873,1712.8,0,5759,0,11369,0,98996,81716,66.43,1132,11982,61509,52591,63.67,542,6044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Titanium VI",2.07,7.30,6.70,6.60,0,0,5,5,0,60,5, 29, 129, 16, 6, 23,4,5,47, 220502, 204429, 23858, 35.93, 126824,1908.3,0,8670,0,10413,0,121198,108726,65.60,1011,14368,99304,95703,58.60,722,9490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Zmolol",2.81,2.40,3.20,6.60,2,4,0,2,2,70,7, 19, 101, 7, 1, 15,5,5,45, 86771, 184330, 78037, 53.05, 91147,1573.1,3054,0,6654,2770,3253,20621,21493,70.00,334,2197,0,0,0,0,0,16986,34445,61.00,289,3976,40324,110029,0.75,255,44981,8840,18363,5.50,30,26883
"G U CK F R A N T",2.42,5.30,4.50,5.60,1,1,1,6,1,30,9, 25, 79, 9, 1, 9,0,3,58, 232414, 209452, 41082, 116.52, 114207,1809.6,1484,1572,1754,11988,1298,184568,129814,73.00,1346,15432,18792,19717,63.00,163,3512,9657,21213,41.00,162,2583,18142,31392,6.00,56,4458,1255,7316,0.00,3,15097
"wWoOlOfL",2.64,4.20,5.00,9.00,1,5,4,0,0,50,6, 29, 124, 7, 1, 11,4,5,49, 164586, 255030, 58825, 157.00, 120109,1929.7,2049,8453,8795,0,0,0,0,0,0,0,71999,100731,60.00,739,23357,21868,28081,51.00,184,4283,70719,126218,14.60,333,31185,0,0,0,0,0
"Contractor Bk201",2.33,3.00,4.90,8.40,0,0,3,0,7,60,48, 42, 184, 5, 0, 12,0,3,51, 187249, 161047, 21389, 34.33, 99612,1893.3,0,6293,0,0,12640,0,0,0,0,0,74383,69963,63.67,588,12739,0,0,0,0,0,0,0,0,0,0,112866,91084,3.14,200,8650
"Arcinic",3.50,3.40,4.20,11.30,1,0,2,0,7,60,30, 57, 211, 5, 0, 19,1,4,56, 202029, 179748, 45715, 86.88, 114271,2041.8,2394,5224,0,0,12800,0,0,0,0,0,88265,37400,53.50,508,3432,28320,38390,58.00,187,1151,0,0,0,0,0,85444,103958,2.86,148,41132
"StickyIckyGirl",2.66,3.00,4.10,7.90,0,4,2,0,4,40,0, 43, 144, 7, 4, 12,2,5,53, 156871, 200405, 136919, 77.33, 114178,1972.5,0,4638,8486,0,6601,0,0,0,0,0,70309,30602,67.00,459,2906,0,0,0,0,0,53241,124051,4.25,471,91724,33321,45752,5.25,66,42289
