"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength"
"I Shadow I",1.72,3.20,5.00,5.40,8,2,0,0,0,40,2, 24, 97, 8, 1, 13,3,4,45, 138968, 239088, 42609, 52.88, 101790,1648
"Shaygo Baygo",7.39,5.90,1.80,7.40,8,2,0,0,0,70,16, 25, 85, 7, 1, 15,2,3,55, 159335, 183540, 45541, 107.13, 112425,1572.9
"hipp0p0t4mus",2.73,1.20,4.40,10.80,0,0,1,0,9,70,42, 78, 276, 8, 0, 19,3,7,46, 94145, 175230, 11708, 29.45, 96061,1845
"Wo you Vxin",4.81,6.80,3.70,11.00,0,0,3,6,1,70,8, 42, 117, 10, 2, 12,4,6,65, 271453, 154014, 33030, 116.43, 122447,1817.9
"im False",2.33,3.90,4.20,5.90,1,1,8,0,0,50,13, 29, 91, 15, 2, 7,0,2,49, 136321, 143721, 14090, 23.05, 95886,1451.5
"Antz",3.03,4.50,3.50,6.10,0,4,1,3,2,50,17, 52, 136, 6, 2, 11,1,2,55, 96324, 152888, 44609, 33.67, 91717,1510.6
"C9 Bunny FuFuu",2.03,2.40,7.40,12.60,0,0,0,1,9,40,31, 51, 266, 2, 0, 9,0,3,60, 97534, 201080, 33345, 37.87, 89556,1712.6
"Im Avi",3.31,6.60,5.10,10.30,0,7,3,0,0,60,17, 54, 177, 7, 3, 13,3,4,64, 232383, 306293, 98165, 110.50, 124501,1830.4
"Xenoncas",2.64,6.60,6.40,10.30,0,5,3,1,1,50,21, 65, 159, 11, 2, 10,3,5,61, 204748, 276304, 71615, 59.58, 121022,1839
"Haanii",1.91,0.40,4.40,8.00,0,0,0,0,10,10,31, 56, 207, 1, 0, 7,2,1,46, 46620, 152311, 45762, 24.72, 69583,1594.4
"God Piiggy",2.67,4.40,4.00,6.30,0,0,1,8,1,70,8, 31, 132, 22, 4, 13,5,6,44, 146647, 136647, 60149, 29.63, 109412,1611.2
"raf Banshee",2.71,4.40,4.10,6.70,0,0,2,8,0,50,4, 30, 99, 16, 4, 14,7,5,50, 151013, 142585, 23284, 22.52, 103457,1604.9
"eelfish",1.50,3.10,6.00,5.90,6,0,3,0,1,50,0, 17, 106, 8, 0, 9,0,3,43, 166702, 193330, 22928, 83.03, 108992,1629.9
"ADC Huni",3.77,7.90,4.70,9.80,3,1,0,6,0,80,6, 26, 91, 24, 4, 10,4,5,58, 224441, 174733, 28176, 90.92, 124754,1536
"bdbdotcom",2.86,1.70,4.40,10.90,0,0,2,0,8,50,27, 50, 184, 2, 1, 6,1,4,57, 73440, 147105, 31441, 39.72, 88057,1761.2
"Winter",4.25,2.70,4.40,16.00,1,0,0,1,8,70,43, 78, 278, 4, 1, 20,3,8,64, 110589, 191192, 25377, 41.72, 102597,1832.6
"C9 Lemon",2.68,1.80,5.60,13.20,0,0,0,1,9,50,32, 84, 254, 4, 0, 15,3,5,57, 112906, 214814, 41814, 79.00, 98312,1838.6
"boy",2.75,5.20,4.80,8.00,0,0,0,10,0,40,10, 50, 118, 8, 1, 14,3,4,57, 182525, 183892, 26931, 35.50, 125781,1910.4
"Ahpulzz",2.05,1.30,3.80,6.50,0,0,2,0,8,50,39, 58, 234, 5, 3, 12,0,6,39, 76874, 149550, 25416, 54.85, 84173,1735.4
"Program",2.56,5.10,4.50,6.40,0,0,9,1,0,30,18, 19, 135, 7, 1, 14,5,1,59, 144844, 151039, 11612, 61.70, 109286,1759.4
"i loved you",3.04,1.40,5.10,14.10,0,0,0,0,10,40,46, 52, 184, 6, 1, 9,3,4,60, 64214, 167624, 58417, 19.93, 87165,1768.9
"One Called Saint",1.43,1.00,4.90,6.00,0,0,0,0,10,30,35, 56, 198, 3, 0, 4,2,3,46, 66645, 190189, 45771, 34.25, 73440,1550.1
"UnicornGG",2.85,7.10,4.70,6.30,0,0,1,8,1,40,7, 46, 123, 17, 2, 11,4,3,56, 208799, 164481, 28210, 144.40, 128393,1794
"734",3.57,0.90,3.70,12.30,0,1,0,1,8,50,39, 54, 255, 4, 1, 10,3,6,56, 63973, 204597, 54313, 44.25, 85558,1833.8
"Nebulite",2.62,4.70,5.20,8.90,6,2,2,0,0,40,4, 23, 138, 7, 1, 18,3,5,54, 193926, 212624, 20813, 64.32, 108694,1855.5
"JayJ",3.48,3.40,4.40,11.90,0,4,0,0,6,50,25, 69, 210, 3, 1, 20,3,5,67, 117117, 241744, 67751, 83.75, 104416,1888.7
"hi im retarded",3.53,4.40,3.00,6.20,10,0,0,0,0,80,4, 22, 84, 15, 1, 15,4,5,48, 130501, 215980, 64098, 95.05, 109666,1605.4
"Susanowo",2.80,6.10,5.60,9.60,2,2,0,6,0,50,22, 43, 119, 12, 3, 14,5,4,62, 219244, 213979, 55286, 92.00, 120915,1822
"hacking machine",1.85,5.70,6.80,6.90,0,5,4,1,0,30,2, 50, 101, 17, 2, 14,3,2,50, 219388, 279946, 59806, 114.30, 137725,2032.8
"Fr Endless",5.24,3.90,3.40,13.90,1,0,0,3,6,80,57, 59, 281, 7, 1, 22,5,6,65, 154702, 190499, 44974, 60.97, 111585,1911.4
"Sun  2",2.90,6.80,4.00,4.80,0,1,7,2,0,60,10, 19, 136, 6, 1, 14,4,3,47, 175738, 180365, 23186, 27.98, 111204,1649.7
"lets win this",2.11,3.30,4.50,6.20,0,0,1,9,0,30,0, 25, 92, 11, 0, 9,5,3,44, 185990, 157140, 31335, 82.88, 108712,1767.5
"oShogun",2.51,2.90,4.10,7.40,2,4,1,0,3,20,25, 47, 202, 1, 0, 11,7,1,55, 106238, 287565, 66587, 106.38, 96618,1721.4
"Best Tryndora NA",3.16,4.70,3.20,5.40,7,1,2,0,0,60,0, 20, 86, 18, 3, 18,6,1,49, 122484, 245887, 71411, 30.65, 105504,1578.3
"Beautiful Korean",3.95,5.20,3.90,10.20,0,9,1,0,0,50,18, 61, 47, 5, 2, 14,3,5,57, 162439, 347352, 125570, 142.17, 127797,2033.2
"12251992",2.13,4.70,6.20,8.50,2,4,4,0,0,50,19, 48, 126, 3, 1, 20,2,9,53, 202626, 259759, 46919, 79.82, 120090,1897.9
"Hwarang Do",2.46,3.70,4.10,6.40,2,1,6,0,1,60,22, 21, 118, 9, 3, 12,3,3,48, 143835, 198314, 41981, 59.25, 110376,1672.1
"Masayah",2.14,3.30,7.10,11.90,0,0,3,2,5,20,29, 45, 198, 3, 0, 9,1,4,57, 114469, 199563, 67312, 31.77, 104312,1860.7
"TLG solo",2.71,6.30,5.10,7.50,1,3,6,0,0,60,24, 55, 122, 7, 2, 15,4,7,49, 167955, 226372, 58365, 109.93, 125133,1894.2
"NintendudeX",2.55,5.40,4.40,5.80,0,7,0,2,1,30,17, 48, 136, 3, 2, 10,2,3,49, 188556, 269492, 80179, 84.27, 116299,1864.6
"BobbyTea",2.73,5.20,4.90,8.20,5,5,0,0,0,50,12, 23, 99, 10, 0, 5,1,6,56, 155498, 300839, 89344, 103.33, 110031,1706.7
"The Life of Voy",1.63,7.30,8.00,5.70,7,0,2,1,0,40,7, 32, 97, 10, 1, 11,6,6,49, 241937, 300886, 51799, 62.62, 127882,1887.8
"S Diana 2",1.33,2.70,4.30,3.00,4,2,4,0,0,20,10, 20, 102, 5, 0, 9,4,2,35, 124517, 146098, 13318, 14.82, 87629,1559.2
"Meaningless",3.22,5.80,3.60,5.80,1,3,1,5,0,70,6, 33, 76, 7, 4, 13,6,2,53, 156221, 157702, 32308, 34.38, 107651,1611.6
"MMMMMagina",2.51,9.80,6.80,7.30,0,2,0,8,0,50,4, 59, 149, 24, 3, 15,4,6,64, 278902, 213913, 36857, 47.50, 146272,1922.8
"Nijijinchuuriki",2.71,1.70,5.50,13.20,0,1,0,0,9,70,36, 86, 309, 5, 2, 12,5,6,56, 91255, 209886, 39546, 83.45, 94969,1837.2
"Hey Its Envy",1.87,4.70,5.20,5.00,5,0,5,0,0,50,3, 22, 114, 11, 0, 14,9,5,42, 177223, 224917, 41171, 50.47, 112796,1767.6
"COLOMBIAPARCE",1.64,3.80,7.00,7.70,0,0,0,6,4,20,19, 51, 196, 7, 1, 12,3,1,45, 152076, 242013, 33888, 45.15, 107512,1803.2
"DEVangelis",3.65,4.50,3.10,6.80,6,4,0,0,0,40,24, 22, 117, 3, 0, 9,5,2,51, 149197, 222112, 55996, 117.08, 102731,1615.9
"SAGA MASARU",3.28,2.50,4.30,11.60,0,0,0,2,8,50,30, 55, 290, 1, 1, 12,2,6,59, 100536, 202318, 40129, 28.63, 95934,1890
"Kat In the Hat",2.82,5.80,4.90,8.00,0,0,9,1,0,50,22, 33, 114, 9, 2, 16,1,6,57, 186825, 182332, 32369, 64.13, 120714,1765.8
"6 Appeal",2.70,5.50,4.30,6.10,0,0,1,9,0,70,29, 37, 117, 23, 2, 4,3,4,50, 177654, 161478, 26321, 37.90, 117733,1677.2
"GoldGenerator",2.69,6.80,4.50,5.30,3,4,3,0,0,60,18, 41, 91, 13, 2, 14,4,6,51, 196173, 228536, 67538, 53.37, 120868,1729.9
"MRTONERBONER",2.72,5.60,5.00,8.00,0,10,0,0,0,40,47, 72, 161, 7, 0, 10,8,3,58, 170782, 289385, 85082, 103.35, 119550,1919.9
"Mirajane Strauss",3.59,3.20,4.60,13.30,2,1,1,0,6,80,42, 48, 222, 6, 0, 19,3,5,58, 123474, 205602, 38472, 93.13, 97264,1763.7
"Dare 2 Defy",4.90,5.10,2.10,5.20,1,0,4,5,0,50,15, 21, 119, 13, 2, 15,2,4,61, 185466, 135245, 28821, 85.18, 106579,1562.8
"CloudNguyen",1.84,4.20,5.10,5.20,1,2,6,0,1,40,25, 26, 93, 6, 1, 5,5,3,50, 162530, 166865, 23305, 23.97, 99825,1584.1
"Arenzii",3.81,1.70,3.60,12.00,0,0,2,0,8,60,15, 36, 224, 3, 2, 17,2,3,64, 66903, 147927, 53460, 19.58, 89973,1871.3
"TDK Chelly",2.41,6.70,5.40,6.30,0,2,8,0,0,60,21, 34, 117, 5, 4, 8,5,3,51, 178548, 183177, 31088, 104.40, 110487,1556
"IamLightUrShadow",2.64,9.10,5.30,4.90,1,1,8,0,0,60,22, 28, 164, 11, 2, 18,5,5,51, 242156, 233541, 29728, 42.60, 137407,2004.8
"Vultix",2.39,5.30,5.90,8.80,0,6,0,4,0,30,3, 38, 103, 7, 1, 8,1,2,64, 175395, 310209, 90796, 118.17, 114452,1865.3
"Smileeee",4.34,8.30,4.10,9.50,0,8,2,0,0,60,28, 52, 166, 5, 2, 12,2,4,60, 185836, 293794, 113923, 116.07, 132511,1892.5
"Soui",3.66,4.20,3.80,9.70,7,1,0,1,1,40,11, 35, 144, 11, 1, 12,6,3,61, 158271, 261694, 62935, 88.38, 117849,1930.5
"KillerFeel",2.54,5.90,4.60,5.80,0,8,2,0,0,30,11, 60, 134, 1, 0, 7,4,0,61, 165518, 289416, 87771, 106.83, 112025,1707.7
"budgingpandora",2.44,6.80,4.50,4.20,1,3,1,5,0,60,5, 22, 83, 16, 1, 10,4,2,49, 150088, 184015, 33458, 99.83, 109714,1516
"Romant1c",4.64,7.10,3.60,9.60,0,0,0,9,1,90,27, 71, 158, 33, 5, 17,9,8,61, 202560, 148561, 30742, 51.93, 135470,1694.1
"Seyfo Kral",1.79,3.60,6.10,7.30,2,1,2,5,0,40,6, 36, 99, 13, 3, 15,3,2,44, 141115, 203502, 33506, 39.95, 121945,1800.5
"Forrun",2.24,3.40,6.30,10.70,0,0,3,2,5,40,33, 55, 214, 1, 1, 9,2,1,53, 98775, 204687, 23907, 39.03, 91121,1699.9
"snowghost",4.32,11.30,4.10,6.40,2,1,7,0,0,80,9, 41, 113, 16, 3, 14,2,6,63, 235939, 210340, 35801, 89.25, 152771,1977
"toontown",5.52,2.90,3.30,15.30,0,2,0,0,8,70,58, 74, 341, 6, 2, 20,8,7,66, 91870, 203519, 65257, 61.27, 101728,1775.9
"Tuesday Chicken",2.21,4.40,5.30,7.30,0,4,5,1,0,60,17, 31, 97, 9, 4, 13,2,4,58, 158805, 226497, 37950, 64.47, 104541,1654.3
"WC Lord Christo",3.06,4.10,3.30,6.00,0,2,1,2,5,20,36, 37, 122, 2, 1, 8,2,3,60, 145218, 163320, 33699, 72.82, 97046,1638.9
"jnj e",2.65,2.10,5.70,13.00,0,0,1,2,7,50,26, 79, 227, 6, 3, 13,2,2,62, 105644, 198857, 22676, 52.45, 100582,1879.3
"novakova",2.75,3.20,3.20,5.60,1,0,1,7,1,30,11, 38, 110, 5, 2, 6,4,2,54, 123864, 132490, 58877, 69.13, 101065,1688.5
"TCG Splash",2.65,4.70,4.80,8.00,0,0,3,7,0,30,7, 46, 77, 10, 2, 14,2,3,56, 256726, 187524, 28062, 48.77, 133469,2058.9
"S Diana 2 NA",2.08,5.40,5.20,5.40,4,0,6,0,0,40,11, 34, 148, 7, 1, 18,2,3,49, 196234, 197904, 20226, 14.52, 115529,1859
"O My Money",2.81,1.10,4.20,10.70,0,0,0,1,9,50,15, 33, 186, 1, 0, 10,1,3,58, 53408, 171370, 38491, 36.85, 73876,1567
"Arceesenpai",3.54,6.40,3.90,7.40,0,0,1,8,1,80,4, 32, 130, 19, 2, 17,1,6,54, 208847, 175639, 30008, 59.28, 130610,1839.7
"Mohobomo",2.12,0.80,4.90,9.60,0,0,0,1,9,50,26, 42, 182, 4, 0, 10,3,1,47, 76057, 153998, 19012, 34.30, 78186,1596.6
"Absoulte",2.68,2.70,3.80,7.50,1,0,4,1,4,40,20, 46, 170, 6, 1, 8,2,4,57, 87368, 130592, 47768, 26.75, 93742,1677
"Yasuo Scientist",1.90,6.30,6.10,5.30,6,0,4,0,0,60,4, 21, 97, 12, 4, 15,5,7,49, 175856, 214393, 11733, 26.37, 123299,1731.3
"s7efen",3.10,4.00,4.90,11.20,0,5,2,0,3,70,20, 56, 239, 7, 3, 15,2,7,59, 175974, 305639, 82674, 98.82, 119466,1923
"Lycho",2.56,4.80,5.20,8.50,1,8,1,0,0,40,5, 26, 100, 6, 1, 8,1,2,60, 110881, 267053, 81170, 150.87, 101705,1622.4
"Chimp",0.91,4.20,9.00,4.00,8,0,2,0,0,30,21, 23, 99, 6, 0, 13,1,2,42, 160043, 237865, 10614, 128.85, 101805,1725.5
"sensei cat",1.46,2.50,5.00,4.80,3,3,1,1,2,20,13, 41, 133, 3, 0, 4,3,3,43, 106098, 198503, 36290, 59.30, 93600,1610.9
"f0k off m8",1.82,4.60,5.00,4.50,7,1,2,0,0,20,23, 18, 85, 13, 1, 10,3,4,48, 158436, 221525, 38525, 105.18, 125125,1823.7
"Auberaun",4.30,1.20,3.70,14.70,0,0,0,0,10,70,20, 90, 265, 2, 0, 13,3,5,60, 77258, 173980, 61183, 71.48, 98922,1956.8
"UseScripts2Dodge",2.44,3.30,3.90,6.20,0,1,2,5,2,60,9, 37, 98, 14, 2, 14,5,4,45, 112395, 151377, 23934, 50.18, 104765,1628.2
"MR NO CHILL",2.27,4.00,5.20,7.80,5,4,1,0,0,60,13, 48, 117, 19, 6, 19,1,7,47, 193265, 348267, 49260, 84.77, 127576,1893.6
"WelcomeToHeaven",1.46,2.80,4.10,3.20,0,6,4,0,0,20,20, 44, 84, 2, 1, 8,1,1,42, 114654, 184625, 54269, 65.60, 87835,1497.2
"Zizzz KinG",2.64,2.40,5.00,10.80,0,0,2,1,7,60,16, 53, 256, 3, 1, 22,5,7,53, 86419, 232270, 31405, 92.53, 97712,1843.1
"Doublestop",2.51,3.80,4.30,7.00,7,0,3,0,0,40,20, 29, 98, 10, 0, 10,3,3,49, 171456, 281506, 44383, 247.95, 111488,1730.6
"Ace Monster",2.11,6.10,6.10,6.80,1,1,7,0,1,80,16, 56, 122, 9, 1, 14,7,7,47, 178900, 217294, 30098, 78.82, 119084,1713.7
"DJURK",2.76,5.10,4.50,7.30,0,0,2,8,0,30,3, 36, 86, 10, 0, 14,3,5,58, 167002, 176645, 29950, 39.23, 118833,1778.2
"KangSi",2.40,6.50,4.70,4.80,1,1,1,7,0,60,3, 27, 80, 12, 1, 13,1,3,53, 183709, 173876, 21283, 62.68, 116493,1646.4
"Mr Dlckens",3.89,6.70,3.80,8.10,0,0,1,8,1,60,15, 39, 140, 17, 2, 6,2,5,61, 207615, 175628, 28403, 51.12, 119438,1665.9
"KonKwon",3.45,1.40,4.20,13.10,0,1,1,0,8,70,90, 101, 347, 0, 0, 13,6,5,57, 77837, 183872, 35093, 50.03, 92058,1773.9
"value",3.60,4.80,3.00,6.00,0,0,0,10,0,70,11, 37, 106, 19, 1, 12,2,1,51, 156007, 121404, 21914, 17.52, 107338,1511.9
"ordinn",3.06,3.30,3.20,6.50,10,0,0,0,0,50,25, 70, 176, 5, 1, 19,2,4,44, 171227, 281296, 46476, 348.02, 125855,2017.5
"stupid monkey",4.00,2.00,3.40,11.60,2,1,0,0,7,70,41, 50, 215, 5, 0, 13,1,4,61, 86176, 138460, 18167, 52.93, 90040,1587.2
"hua kai",2.79,3.20,3.30,6.00,5,4,0,0,1,40,32, 54, 104, 10, 1, 13,2,5,51, 117602, 249385, 65808, 149.10, 108349,1859.9
"SE Sazuya",2.62,4.90,3.70,4.80,3,0,7,0,0,50,14, 17, 72, 15, 2, 12,4,1,47, 156809, 139643, 18523, 36.23, 111018,1619.3
"TL Lourlo",2.38,5.60,6.60,10.10,9,0,1,0,0,50,27, 40, 129, 11, 1, 7,2,9,48, 217244, 338036, 73575, 192.68, 133008,1913.2
"She Limp",4.02,9.60,4.90,10.10,0,7,2,1,0,80,18, 33, 120, 17, 3, 9,6,5,66, 251699, 273101, 91311, 122.63, 137159,1751.5
"i miss us",2.50,5.30,5.20,7.70,8,0,2,0,0,50,28, 31, 115, 7, 2, 5,3,3,51, 225992, 330342, 79299, 121.07, 120855,1766.6
"Dardoch TL",3.34,6.40,5.30,11.30,0,9,0,0,1,30,34, 89, 204, 5, 1, 5,3,6,65, 189062, 356133, 104875, 156.55, 129372,1953.8
"ShadowofSelf",3.83,4.30,4.00,11.00,1,4,0,0,5,70,38, 68, 207, 5, 3, 14,3,7,52, 147418, 224571, 58546, 115.12, 115303,1800.4
"zirix is squid",2.67,5.50,4.00,5.20,0,0,3,7,0,50,8, 15, 105, 5, 0, 13,1,1,49, 169766, 141693, 19449, 34.27, 99789,1564.8
"m1ssslowie",2.32,8.90,6.50,6.20,5,1,4,0,0,50,11, 19, 114, 6, 1, 11,3,6,59, 233094, 252711, 31538, 76.15, 124595,1772
"Ken Kire Moth",1.89,3.30,5.50,7.10,0,1,7,1,1,30,29, 48, 134, 9, 0, 11,2,1,53, 146541, 154890, 20724, 71.70, 95483,1575.6
"35p",1.64,6.40,9.00,8.40,5,3,1,0,1,30,5, 21, 102, 8, 3, 13,1,4,53, 208380, 308647, 34507, 64.22, 124249,1924.3
"h4hImBetrThanU69",1.23,3.80,5.60,3.10,0,0,0,9,1,20,2, 13, 69, 6, 1, 3,3,0,44, 139629, 157190, 16093, 27.98, 90627,1457.4
"davidroo",3.79,2.80,4.30,13.50,0,1,0,0,9,80,18, 58, 204, 2, 1, 18,5,6,61, 88887, 205122, 33123, 43.97, 92555,1783
"Taza",2.35,1.90,4.90,9.60,0,1,0,0,9,20,38, 44, 343, 4, 0, 10,3,1,56, 79123, 191903, 33548, 61.75, 77120,1619.1
"stephability",3.64,5.50,3.30,6.50,2,0,8,0,0,40,15, 37, 129, 4, 1, 12,6,3,59, 235509, 127878, 11894, 114.90, 118379,1822.8
"Piggy Gone Wild",2.10,4.40,4.90,5.90,0,5,0,5,0,40,20, 50, 170, 14, 1, 11,3,5,52, 155809, 220044, 56906, 73.05, 113166,1802
"TBD TheReborn",2.36,4.80,4.50,5.80,6,2,2,0,0,50,31, 49, 162, 16, 1, 17,4,2,50, 176069, 266156, 47656, 142.87, 114503,1792.5
"TinyTwists",1.96,7.10,6.70,6.00,0,4,0,6,0,50,1, 37, 91, 11, 0, 14,5,7,56, 187657, 219419, 47302, 56.27, 120015,1671.5
"Olympiens",1.88,4.90,6.60,7.50,1,1,7,0,1,40,14, 53, 141, 8, 1, 11,5,5,48, 177863, 224556, 15323, 27.47, 124313,1838.2
"Zero Pressure xD",4.53,1.20,3.40,14.20,0,0,0,0,10,70,45, 87, 315, 4, 0, 20,4,3,64, 75832, 175574, 31528, 73.80, 93254,1804.7
"25th Sol",3.51,6.40,4.90,10.80,8,2,0,0,0,80,10, 30, 97, 17, 3, 16,1,6,59, 231260, 380176, 117246, 151.23, 133095,1952.9
"kFai9wwHdp4",1.76,6.40,6.20,4.50,0,2,0,8,0,40,0, 30, 94, 6, 1, 8,2,5,53, 197663, 184853, 41761, 100.03, 121676,1745.6
"IWDominate2",2.31,5.10,4.90,6.20,0,9,1,0,0,30,24, 55, 121, 8, 1, 8,3,5,59, 168226, 284317, 96071, 173.53, 123401,1893.4
"C00LStoryJoe",3.90,6.70,3.00,5.00,6,4,0,0,0,30,0, 32, 54, 2, 1, 5,1,1,60, 156284, 184854, 26279, 36.67, 106694,1672.7
"CleverAdvisor",1.23,2.00,7.70,7.50,6,3,1,0,0,40,2, 31, 109, 11, 2, 13,1,7,41, 161386, 338882, 41035, 78.98, 119702,2000.8
"HvK DCStar",1.94,5.10,6.20,6.90,1,2,4,2,1,30,28, 34, 115, 6, 1, 13,2,3,58, 157621, 228395, 34079, 79.85, 105104,1751.1
" Casely",3.18,7.40,4.90,8.20,0,0,4,6,0,70,5, 13, 54, 13, 2, 10,3,4,60, 251994, 172665, 26406, 36.53, 123130,1700.1
"Kinoscorpia",2.51,6.30,6.30,9.50,1,5,2,1,1,70,20, 78, 179, 7, 3, 19,4,12,50, 201593, 291813, 57843, 67.27, 142978,2253.2
"JOGViking",1.57,2.90,5.10,5.10,0,8,2,0,0,30,16, 63, 104, 7, 0, 12,2,3,51, 116508, 236389, 59841, 110.80, 101404,1747
"Papi Ozi Bounce",2.41,8.40,6.10,6.30,1,6,3,0,0,30,3, 11, 159, 3, 0, 10,4,2,62, 242399, 312635, 56210, 99.05, 133150,1941.3
"xFSN Saber",1.71,2.80,4.90,5.60,0,1,0,8,1,50,20, 38, 151, 12, 3, 14,7,2,43, 132482, 160404, 30176, 43.38, 105659,1662.4
"Tolemeo",2.17,7.10,7.20,8.50,0,8,2,0,0,40,18, 89, 137, 8, 1, 16,3,7,56, 206379, 358615, 94197, 69.87, 134769,2206
"Kiwi and Yan",2.74,5.90,5.30,8.60,5,5,0,0,0,70,5, 37, 86, 8, 2, 14,2,4,55, 163399, 227822, 114330, 65.10, 108563,1695.2
"tkDarkSide",2.71,4.30,3.80,6.00,5,5,0,0,0,30,7, 26, 167, 8, 0, 9,1,4,54, 149532, 250953, 49927, 82.00, 108790,1721.7
"Lord Jirall",5.90,5.70,3.00,12.00,6,0,1,0,3,70,34, 54, 195, 8, 0, 20,1,7,57, 219129, 311166, 85982, 94.87, 133104,2010.4
"odpan",2.56,3.20,4.80,9.10,0,1,0,1,8,60,20, 41, 165, 4, 1, 11,4,7,55, 80462, 152237, 67040, 22.10, 88195,1598.6
"Loller Redding",2.07,4.30,6.80,9.80,8,2,0,0,0,50,7, 42, 120, 13, 5, 11,0,4,56, 207165, 297149, 64104, 76.32, 121976,1890
"cute toplaner",3.35,4.30,3.10,6.10,10,0,0,0,0,70,15, 10, 77, 7, 0, 9,3,2,45, 183806, 196658, 35661, 77.63, 103718,1460.4
"OnlyKeoo",3.42,1.30,5.30,16.80,2,0,0,0,8,50,49, 75, 312, 0, 0, 15,1,3,62, 84908, 271081, 60478, 110.82, 98087,2002
"GBC Kimochiii",2.63,6.00,4.30,5.30,0,2,0,8,0,40,6, 29, 98, 13, 1, 12,0,3,56, 166559, 178631, 31588, 40.27, 112167,1653.5
"2001 10 03",2.11,3.10,5.40,8.30,0,5,0,4,1,30,5, 32, 81, 7, 1, 11,2,5,51, 150461, 213278, 40606, 92.48, 114322,1807.6
"VoidIncarnated",1.80,2.20,4.10,5.20,7,1,1,0,1,30,3, 46, 96, 2, 2, 9,6,3,51, 118994, 264456, 69138, 113.05, 91528,1656
"OKamioMisuzuO",2.64,1.60,4.40,10.00,0,1,0,3,6,50,27, 49, 195, 2, 0, 9,5,3,61, 102968, 165859, 37199, 30.85, 87213,1699.6
"InsanityXXX",2.63,6.20,5.60,8.50,1,3,3,2,1,80,17, 59, 152, 15, 4, 12,5,7,53, 229336, 223427, 42728, 72.35, 134450,1851.3
"Perfection",3.59,3.70,3.70,9.60,0,1,1,5,3,70,27, 62, 150, 14, 2, 24,4,7,51, 151476, 186089, 52284, 63.53, 122112,2079.8
"Zhanos",3.11,4.30,4.50,9.70,2,0,2,3,3,40,33, 60, 196, 15, 3, 11,5,5,52, 168401, 200463, 47087, 72.13, 123067,2038.1
"BIXA Coal",2.22,4.40,6.50,10.00,1,0,7,2,0,30,16, 44, 156, 6, 2, 15,3,3,48, 216746, 203508, 26057, 72.42, 127575,2090.3
"Masterfiend LFT",2.33,5.10,5.20,7.00,0,5,3,1,1,50,9, 41, 120, 6, 1, 6,3,4,53, 178106, 195655, 49238, 72.70, 101004,1655.3
"TaroMuffin",4.14,2.70,3.60,12.20,0,0,0,4,6,50,26, 40, 181, 7, 2, 8,1,4,62, 95750, 140759, 74538, 35.37, 95994,1708.2
"Gigamomo",3.32,4.90,3.40,6.40,0,0,6,4,0,50,6, 17, 72, 7, 0, 14,2,5,58, 169575, 138397, 16847, 58.85, 105671,1629.2
"ZheXue",3.04,6.60,4.70,7.70,5,0,0,4,1,60,16, 27, 122, 14, 1, 12,4,4,51, 201773, 199981, 30348, 184.55, 116209,1648.4
"Sophist Sage",2.94,3.50,5.10,11.50,1,0,1,1,7,50,31, 64, 224, 10, 2, 8,1,6,63, 120845, 201022, 80941, 49.78, 108454,1926.8
"KaNKl",2.84,5.70,4.30,6.50,0,0,3,7,0,50,3, 19, 112, 13, 3, 10,4,3,56, 157700, 159810, 21007, 73.18, 114130,1618.3
"dreamer hermes",2.48,6.90,5.00,5.50,0,3,7,0,0,30,0, 27, 104, 6, 2, 12,4,1,57, 169226, 219592, 63236, 52.47, 113831,1688.6
"Monday Chicken",2.24,5.00,4.90,6.00,1,9,0,0,0,30,23, 52, 169, 11, 1, 10,1,2,55, 143197, 266545, 72094, 95.40, 111824,1767.4
"Overlord Forte",3.09,3.80,3.30,6.40,3,0,7,0,0,80,13, 36, 138, 16, 2, 16,5,7,45, 174036, 134590, 20192, 74.70, 114062,1772.1
"W0WFlXZ",2.18,5.80,5.00,5.10,0,2,8,0,0,60,13, 24, 107, 14, 2, 13,0,4,51, 164941, 211965, 51091, 48.70, 108552,1664.7
"Stramon",2.41,0.80,5.40,12.20,0,0,0,0,10,40,14, 90, 237, 4, 1, 13,4,3,55, 77289, 195603, 21615, 27.22, 88842,1896.6
"Duke of Parma",2.52,7.20,6.20,8.40,0,0,6,4,0,70,4, 34, 94, 13, 4, 17,7,4,59, 295053, 218644, 26102, 145.07, 137795,2008.7
"oorix",2.00,4.60,4.50,4.40,7,2,1,0,0,40,0, 29, 95, 16, 1, 17,3,4,45, 150959, 212143, 36353, 35.77, 125171,1851.2
"AngryMailman",3.70,7.10,5.00,11.40,0,0,3,7,0,70,11, 31, 141, 12, 1, 14,2,8,55, 264052, 193921, 36590, 48.35, 138757,2031.2
"Commando Bannie",1.70,5.40,6.10,5.00,2,3,5,0,0,40,14, 47, 153, 7, 2, 10,2,1,47, 212305, 207366, 30429, 78.65, 122358,1822.4
