"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength","topPlayedLength","midPlayedLength","junglePlayedLength","adcPlayedLength","supportPlayedLength","D_ADC","DT_ADC","CS_zeroToTen_ADC","CS_ADC","H_ADC","D_MID","DT_MID","CS_zeroToTen_MID","CS_MID","H_MID","D_TOP","DT_TOP","CS_zeroToTen_TOP","CS_TOP","H_TOP","D_JG","DT_JG","CS_zeroToTen_JG","CS_JG","H_JG","D_SUP","DT_SUP","CS_zeroToTen_SUP","CS_SUP","H_SUP"
"DJWaffleStomp",1.59,6.30,7.90,6.30,6,0,4,0,0,40,9, 28, 110, 16, 3, 14,1,2,53, 255460, 250445, 54467, 50.12, 125178,1967.1,11172,8499,0,0,0,0,0,0,0,0,99334,88509,51.50,706,11512,156126,161936,58.17,1188,42955,0,0,0,0,0,0,0,0,0,0
"A dam Good man",1.79,1.30,7.20,11.60,0,0,1,2,7,50,21, 27, 176, 3, 0, 8,1,6,58, 86529, 239161, 58992, 71.28, 86168,1716.3,0,735,0,2669,13759,9632,34551,17.00,88,9464,2047,5110,43.00,43,504,0,0,0,0,0,0,0,0,0,0,74850,199500,8.57,216,49024
"ihatelosing",2.59,5.10,5.40,8.90,0,9,1,0,0,40,16, 55, 46, 3, 0, 18,0,2,56, 138310, 242102, 134966, 49.85, 101265,1678.4,0,1493,15291,0,0,0,0,0,0,0,4912,16555,51.00,107,723,0,0,0,0,0,133398,225547,5.67,634,134243,0,0,0,0,0
"Get in my Uhaul",2.28,7.50,6.00,6.20,3,0,7,0,0,60,0, 34, 129, 5, 3, 10,3,8,42, 206182, 219857, 15396, 122.58, 137875,2017.6,6511,13665,0,0,0,0,0,0,0,0,123246,149880,65.86,1450,8943,82936,69977,64.33,804,6453,0,0,0,0,0,0,0,0,0,0
"Wingsofdeath",2.24,5.70,4.60,4.60,7,0,3,0,0,50,15, 27, 112, 24, 8, 13,4,7,43, 216380, 298292, 70918, 33.03, 146740,1936.9,13482,5887,0,0,0,0,0,0,0,0,85023,62261,80.33,659,8501,131357,236031,83.00,1953,62417,0,0,0,0,0,0,0,0,0,0
"Sorry Im Ahri",2.74,6.20,4.60,6.40,0,0,5,5,0,70,9, 30, 136, 17, 3, 10,3,2,48, 176112, 172433, 23877, 61.05, 125600,1825.8,0,8649,0,9609,0,109584,90905,71.40,1088,13560,66528,81528,60.40,868,10317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"LemurHumper",3.02,5.90,4.00,6.20,0,3,4,3,0,40,36, 34, 128, 6, 3, 12,4,3,54, 218510, 245490, 92099, 188.47, 118866,1891.7,0,8717,5837,4363,0,23675,39651,62.33,473,5979,134179,83246,64.00,828,22510,0,0,0,0,0,60656,122593,1.00,251,63610,0,0,0,0,0
"BludBathnBeyond",2.39,7.30,5.60,6.10,10,0,0,0,0,60,13, 15, 112, 19, 3, 17,5,4,51, 246540, 301504, 48389, 29.55, 130294,1859.3,18593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246540,301504,72.10,2141,48389,0,0,0,0,0,0,0,0,0,0
"Nitop",2.27,4.80,4.40,5.20,1,7,0,2,0,60,9, 32, 126, 11, 4, 16,2,2,48, 123396, 220676, 84470, 56.85, 109200,1683,2538,0,11341,2951,0,24603,23534,67.00,282,3739,0,0,0,0,0,18056,41600,44.00,250,7960,80737,155542,4.43,550,72771,0,0,0,0,0
"PNG Frozen",3.55,2.20,4.90,15.20,0,1,0,1,8,60,15, 64, 180, 3, 0, 17,4,2,59, 106424, 180616, 29810, 34.38, 97637,1828.6,0,0,1600,1258,15428,8911,13129,61.00,120,1740,0,0,0,0,0,0,0,0,0,0,8590,15422,1.00,0,2802,88923,152065,7.37,329,25268
"SwimBirds",1.71,8.60,7.60,4.40,0,6,4,0,0,40,12, 48, 106, 10, 3, 13,4,5,60, 267219, 255645, 61670, 119.22, 124703,1747.8,0,6778,10700,0,0,0,0,0,0,0,102258,85029,72.75,713,13665,0,0,0,0,0,164961,170616,9.00,416,48005,0,0,0,0,0
"SC Phatoms",2.80,5.50,4.90,8.20,6,0,4,0,0,50,18, 27, 117, 13, 1, 16,5,3,55, 205802, 243225, 52422, 123.65, 119641,1893.1,11417,7514,0,0,0,0,0,0,0,0,74579,75061,63.00,796,9633,131223,168164,58.00,1071,42789,0,0,0,0,0,0,0,0,0,0
"Hide on vegas",3.30,2.90,5.00,13.60,0,3,0,0,7,60,31, 87, 219, 3, 1, 18,4,6,55, 112858, 250232, 61691, 50.35, 110635,1924.5,0,0,5948,0,13297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51954,89405,6.33,325,29124,60904,160827,11.86,307,32567
"LittleChineseB0y",3.33,7.10,5.20,10.20,0,4,2,4,0,50,4, 41, 112, 13, 2, 22,4,5,54, 233108, 264766, 60478, 95.10, 135637,1994.8,0,3849,8029,8070,0,120403,86094,59.75,798,19704,46383,50074,68.00,453,8494,0,0,0,0,0,66322,128598,3.00,297,32280,0,0,0,0,0
"Blind Energy",3.29,5.20,4.50,9.60,0,5,0,5,0,30,9, 65, 108, 7, 1, 13,1,4,58, 177124, 237480, 43087, 69.08, 120826,1943,0,0,8992,10438,0,105731,95615,65.80,1141,14163,0,0,0,0,0,0,0,0,0,0,71393,141865,5.80,353,28924,0,0,0,0,0
"BDR Rustle",1.73,7.50,7.80,6.00,0,2,1,7,0,20,1, 24, 54, 14, 3, 10,1,3,56, 230403, 217216, 38685, 54.58, 120662,1813.8,0,2335,3624,12179,0,164627,128175,69.43,1443,18118,33750,27778,57.00,164,3569,0,0,0,0,0,32026,61263,1.50,129,16998,0,0,0,0,0
"ZhangOneHappy",2.33,4.90,4.80,6.30,0,4,5,0,1,60,15, 18, 117, 8, 1, 15,2,2,43, 145890, 203016, 42696, 89.37, 109356,1788.5,0,9522,6786,0,1577,0,0,0,0,0,81111,88797,57.20,916,12749,0,0,0,0,0,58661,96700,1.00,275,29166,6118,17519,8.00,26,781
"YeIlow Flash",2.46,5.70,5.20,7.10,2,2,1,5,0,40,7, 19, 127, 10, 0, 8,2,3,59, 204710, 196071, 38588, 58.80, 112352,1748.6,3767,1929,3931,7859,0,102819,66642,71.20,855,10867,12437,19410,71.00,188,1184,42306,45640,78.00,444,5799,47148,64379,3.50,197,20738,0,0,0,0,0
"Kotori Chan",2.42,2.40,5.30,10.40,2,0,0,0,8,30,29, 46, 239, 2, 1, 15,3,5,50, 137167, 202045, 31975, 66.63, 98438,1937.9,2814,0,0,0,16565,0,0,0,0,0,0,0,0,0,0,24079,34943,51.50,236,4272,0,0,0,0,0,113088,167102,3.63,275,27703
"Procrastination",2.18,4.60,4.90,6.10,0,5,0,5,0,40,4, 15, 102, 11, 4, 17,4,5,50, 152167, 198898, 54255, 61.52, 113145,1750.3,0,0,8340,9163,0,84280,79886,74.20,1019,16339,0,0,0,0,0,0,0,0,0,0,67887,119012,3.40,418,37916,0,0,0,0,0
"Boost3d Lulu",1.67,3.20,5.70,6.30,5,1,1,1,2,10,11, 38, 105, 2, 0, 5,3,0,54, 137430, 237246, 52920, 102.63, 94865,1703.4,8044,1880,1920,1719,3471,15048,13191,61.00,227,2849,21623,27345,67.00,182,1906,73132,121771,68.20,829,33523,12931,31024,2.00,73,4439,14696,43915,11.00,112,10203
"RamboCarries",6.10,0.40,2.10,12.40,0,0,0,0,10,60,19, 37, 336, 2, 0, 17,5,6,63, 31484, 127467, 64536, 19.28, 84536,1893.9,0,0,0,0,18939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31484,127467,2.00,100,64536
"can not win zzzz",2.23,4.60,5.30,7.20,1,2,7,0,0,30,32, 10, 114, 6, 0, 7,2,2,60, 161146, 167929, 19469, 54.03, 99603,1565.1,1611,11336,2704,0,0,0,0,0,0,0,124957,108684,64.00,1126,11336,14723,22663,48.00,131,1683,21466,36582,27.50,62,6450,0,0,0,0,0
"Pleinairz",2.70,4.90,5.30,9.40,0,2,5,0,3,50,0, 39, 126, 4, 0, 12,3,1,50, 157146, 198719, 35714, 95.72, 105464,1869.8,0,9086,4086,0,5526,0,0,0,0,0,96840,93194,54.80,735,11706,0,0,0,0,0,10847,57499,6.50,75,15888,49459,48026,2.67,104,8120
"Peanut Damage",3.03,5.10,3.20,4.60,1,0,0,9,0,50,1, 22, 90, 12, 0, 14,3,2,53, 150065, 151166, 29692, 36.27, 107604,1588.8,1538,0,0,14350,0,137610,126130,70.78,1714,22542,0,0,0,0,0,12455,25036,60.00,138,7150,0,0,0,0,0,0,0,0,0,0
"Mmaghei",1.84,4.00,5.00,5.20,2,0,8,0,0,40,13, 35, 105, 8, 2, 13,3,4,52, 149559, 184394, 29018, 47.18, 103344,1668.6,3385,13301,0,0,0,0,0,0,0,0,129543,139643,68.75,1461,14630,20016,44751,56.00,342,14388,0,0,0,0,0,0,0,0,0,0
"Dmace",2.59,0.40,5.40,13.60,0,1,0,0,9,30,26, 56, 163, 1, 0, 16,6,2,58, 30041, 139196, 187259, 39.13, 83273,1789.4,0,0,1969,0,15925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10291,31181,5.00,70,10996,19750,108015,2.89,133,176263
"coldsteeler suck",1.96,7.00,7.30,7.30,2,2,4,2,0,50,2, 38, 135, 7, 1, 16,2,4,55, 213724, 214971, 24594, 69.00, 129397,1912.6,3896,7400,4162,3668,0,42775,38184,69.50,481,7858,90465,71004,66.00,831,5787,43439,44706,60.50,398,3200,37045,61077,20.50,108,7749,0,0,0,0,0
"DHG LemonHope",1.44,5.60,8.00,5.90,0,6,3,1,0,20,18, 30, 101, 1, 2, 10,4,5,45, 186412, 255124, 56236, 64.80, 110380,1738.1,0,4349,10947,2085,0,23843,25104,65.00,247,3656,40141,45914,47.67,373,800,0,0,0,0,0,122428,184106,10.83,385,51780,0,0,0,0,0
"Judë",2.39,4.00,5.10,8.20,1,0,4,3,2,40,17, 33, 110, 9, 2, 11,4,1,60, 132737, 158637, 22318, 63.13, 98616,1572.5,1452,5863,0,4767,3643,50699,45083,68.33,535,7489,55672,61948,67.00,624,5826,15008,18289,51.00,157,2071,0,0,0,0,0,11358,33317,6.00,40,6932
"Papa Sully",2.98,6.70,5.00,8.20,0,0,1,8,1,30,27, 40, 158, 18, 1, 16,3,2,54, 247887, 192182, 64528, 102.57, 135406,2094.2,0,1851,0,17029,2062,219742,161606,62.00,1738,34233,20879,11433,52.00,128,1177,0,0,0,0,0,0,0,0,0,0,7266,19143,2.00,13,29118
"Khaleeista",2.41,4.80,4.10,5.10,1,0,3,6,0,50,4, 20, 125, 14, 4, 16,3,7,46, 205449, 155699, 26734, 44.92, 119880,1791.3,1832,5108,0,10973,0,154433,91763,71.00,1315,18884,38563,39783,67.33,529,3725,12453,24153,45.00,165,4125,0,0,0,0,0,0,0,0,0,0
