"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength","topPlayedLength","midPlayedLength","junglePlayedLength","adcPlayedLength","supportPlayedLength","D_ADC","DT_ADC","CS_zeroToTen_ADC","CS_ADC","H_ADC","D_MID","DT_MID","CS_zeroToTen_MID","CS_MID","H_MID","D_TOP","DT_TOP","CS_zeroToTen_TOP","CS_TOP","H_TOP","D_JG","DT_JG","CS_zeroToTen_JG","CS_JG","H_JG","D_SUP","DT_SUP","CS_zeroToTen_SUP","CS_SUP","H_SUP"
"squirrelockholms",2.16,7.30,7.30,8.50,8,1,1,0,0,50,12, 11, 177, 10, 4, 16,0,5,46, 291565, 329953, 50923, 93.07, 145763,2395.9,18629,2043,3287,0,0,0,0,0,0,0,25396,16257,52.00,160,1377,243327,241441,54.88,1687,25054,22842,72255,6.00,67,24492,0,0,0,0,0
"Guul Draz",1.59,3.40,5.10,4.70,4,6,0,0,0,20,2, 36, 97, 2, 1, 6,1,2,44, 118538, 247577, 62416, 157.37, 91436,1621.5,6840,0,9375,0,0,0,0,0,0,0,0,0,0,0,0,58890,97775,62.50,696,20544,59648,149802,2.33,416,41872,0,0,0,0,0
"ScaryMageMan",2.31,4.10,5.20,7.90,6,0,1,1,2,50,23, 26, 172, 7, 3, 14,0,3,53, 195004, 251996, 104650, 65.83, 113327,1960.8,11882,1584,0,1348,4794,9813,14256,15.00,34,4872,14088,18733,55.00,133,11802,122704,178026,45.67,966,82958,0,0,0,0,0,48399,40981,7.50,147,5018
"For Pony",4.53,2.10,3.20,12.40,0,5,0,1,4,60,0, 29, 182, 3, 0, 17,3,3,56, 79871, 239768, 72640, 69.65, 100402,1887,0,0,8089,879,9902,2116,3132,1.00,8,599,0,0,0,0,0,0,0,0,0,0,51520,135252,5.20,275,36798,26235,101384,8.00,171,35243
"AriesFaith",4.26,8.00,4.30,10.30,0,0,9,1,0,70,0, 14, 137, 12, 3, 19,2,2,55, 289186, 176845, 34253, 83.25, 145029,2024.8,0,17868,0,2380,0,22804,24187,69.00,229,3176,266382,152658,69.22,1985,31077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Guambra",1.59,2.60,4.10,3.90,2,1,1,6,0,10,9, 8, 60, 3, 1, 4,0,2,51, 72469, 148671, 25797, 55.23, 81651,1560.8,3574,1488,1216,9330,0,34045,70568,63.17,936,10155,11132,18421,56.00,97,60,24573,47649,50.50,285,12639,2719,12033,4.00,53,2943,0,0,0,0,0
"Krogan14",2.73,6.00,6.00,10.40,0,0,0,8,2,80,0, 19, 122, 22, 3, 23,4,5,50, 223843, 215371, 21353, 28.42, 128823,1965.7,0,0,0,15220,4437,193617,169432,67.75,1456,17822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30226,45939,3.50,55,3531
"xaotutzi",3.71,3.30,3.80,10.80,2,2,0,1,5,70,42, 40, 294, 5, 1, 21,5,6,49, 98506, 223102, 39848, 51.28, 107456,2006.1,4608,0,4207,1229,10017,4465,8192,12.00,40,1088,0,0,0,0,0,29680,54760,51.50,330,8972,29918,63654,1.50,151,11360,34443,96496,6.40,198,18428
"KingRash",2.11,4.50,4.50,5.00,3,0,7,0,0,30,1, 7, 94, 13, 1, 7,2,2,41, 125186, 195908, 42407, 54.95, 103674,1784.5,6337,11508,0,0,0,0,0,0,0,0,79392,99415,52.86,889,10472,45794,96493,62.67,593,31935,0,0,0,0,0,0,0,0,0,0
"milkskank",4.21,4.40,3.30,9.50,1,4,3,0,2,60,25, 48, 179, 10, 3, 15,4,7,57, 160678, 229730, 62509, 84.88, 119744,1944.9,2557,4692,7888,0,4312,0,0,0,0,0,42313,35932,64.00,463,7807,24363,55570,51.00,299,17999,69004,94262,16.75,259,24312,24998,43966,4.00,95,12391
"Omar J",2.04,5.30,5.50,5.90,1,0,3,6,0,40,0, 5, 74, 9, 1, 14,3,2,47, 164263, 177177, 25726, 72.43, 114603,1825.7,2064,4636,0,11557,0,124115,105362,66.33,1274,19096,25752,40776,54.67,380,5028,14396,31039,55.00,163,1602,0,0,0,0,0,0,0,0,0,0
"lingerr",3.10,5.80,4.80,9.10,0,2,2,3,3,60,21, 31, 160, 11, 1, 16,1,6,54, 188285, 210369, 48728, 50.15, 126570,2033.1,0,5130,3708,5460,6033,75096,47309,72.00,653,8697,57169,53144,50.50,450,9096,0,0,0,0,0,40207,49427,6.00,161,17571,15813,60489,6.67,127,13364
"Grezvangbe",2.06,5.40,4.90,4.70,0,1,1,8,0,20,4, 29, 137, 10, 2, 11,2,2,47, 190726, 204076, 34512, 68.80, 123392,1932.1,0,2410,1927,14984,0,166181,153498,63.75,1754,25528,16268,28195,62.00,277,1462,0,0,0,0,0,8277,22383,6.00,86,7522,0,0,0,0,0
"TheMartyrMachine",2.52,5.70,4.80,6.40,0,0,6,4,0,30,6, 25, 92, 15, 2, 16,7,6,52, 203507, 181178, 22638, 54.62, 124627,2008.6,0,12910,0,7176,0,67227,67590,70.00,822,9062,136280,113588,62.83,1244,13576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Jhong Ze Dong",3.47,6.80,3.80,6.40,1,8,1,0,0,90,29, 50, 113, 13, 1, 23,2,4,44, 141043, 204941, 62600, 70.65, 113804,1713.6,2195,1752,13189,0,0,0,0,0,0,0,14272,12652,51.00,132,689,26103,26394,53.00,207,4449,100668,165895,4.88,579,57462,0,0,0,0,0
