"SummonerName","KDA","AvgKills","AvgDeaths","AvgAssists","TOP_played","JUNGLE_played","MID_played","ADC_played","SUPPORT_played","WinRate","VisionWards","WardsKilled","WardsPlaced","TowersKilled","InhibitorKills","DragonsKilled","RiftHeraldKilled","BaronKilled","KillContribution","TotalDamageDealtToChampions","TotalDamageTaken","TotalHeal","CCDuration","GoldEarned","AvgGameLength","topPlayedLength","midPlayedLength","junglePlayedLength","adcPlayedLength","supportPlayedLength","D_ADC","DT_ADC","CS_zeroToTen_ADC","CS_ADC","H_ADC","D_MID","DT_MID","CS_zeroToTen_MID","CS_MID","H_MID","D_TOP","DT_TOP","CS_zeroToTen_TOP","CS_TOP","H_TOP","D_JG","DT_JG","CS_zeroToTen_JG","CS_JG","H_JG","D_SUP","DT_SUP","CS_zeroToTen_SUP","CS_SUP","H_SUP"
"DoYouEvenVirgin",2.71,2.90,4.10,8.20,0,1,1,0,4,67,3, 14, 91, 4, 1, 10,0,4,54, 86120, 181470, 67950, 60.22, 70399,2258.5,0,1678,2551,0,9322,0,0,0,0,0,19090,14669,39.00,80,1557,0,0,0,0,0,25674,38662,1.00,67,10375,41356,128139,4.75,102,56018
"Lee Sin er G",2.60,8.80,6.00,6.80,3,1,6,0,0,50,15, 14, 65, 12, 2, 15,2,3,47, 191834, 219828, 30705, 32.82, 138424,2061.8,6234,12583,1801,0,0,0,0,0,0,0,129106,127594,72.33,1306,15936,50825,62697,57.67,655,9765,11903,29537,4.00,42,5004,0,0,0,0,0
"halla4allah",3.07,7.50,5.80,10.30,1,0,5,3,1,70,18, 17, 120, 14, 4, 20,2,5,47, 196073, 192386, 30193, 64.58, 127390,1948.3,2354,10039,0,5320,1770,48856,39329,60.00,580,6263,115994,95179,59.80,809,10355,19912,36817,60.00,180,9430,0,0,0,0,0,11311,21061,13.00,52,4145
"Wolfslashfox",2.19,4.40,5.30,7.20,0,4,0,6,0,40,8, 12, 105, 6, 3, 14,0,1,45, 142087, 230597, 43208, 48.22, 110239,1903,0,0,8121,10909,0,97300,115860,58.33,1008,17088,0,0,0,0,0,0,0,0,0,0,44787,114737,2.25,214,26120,0,0,0,0,0
"Phroxin",3.30,9.10,5.40,8.70,1,3,1,5,0,80,6, 20, 119, 25, 3, 18,0,5,55, 257918, 267037, 78401, 134.48, 133011,1932.1,2402,1884,5958,9077,0,125345,86920,61.80,848,12456,24175,14450,55.00,174,1595,52702,27953,48.00,188,643,55696,137714,1.33,224,63707,0,0,0,0,0
"souken cat ",3.66,8.80,4.70,8.40,2,7,0,0,1,80,8, 9, 76, 19, 4, 19,1,3,50, 202495, 344225, 190570, 162.97, 142226,2018.4,3583,0,14684,0,1917,0,0,0,0,0,0,0,0,0,0,54013,58365,54.00,388,19655,143648,268264,4.29,789,170783,4834,17596,6.00,47,132
"entarro",3.20,9.00,5.10,7.30,1,4,1,4,0,40,0, 7, 87, 11, 3, 17,2,4,56, 241053, 284530, 71170, 96.98, 142528,1980.7,1964,1216,8840,7787,0,105929,88307,66.75,903,17212,6543,11650,46.00,124,559,20533,33619,73.00,247,1382,108048,150954,7.00,415,52017,0,0,0,0,0
"WillingChase",2.26,6.90,6.60,8.00,6,0,1,3,0,60,0, 19, 135, 10, 0, 20,7,4,49, 231623, 288095, 70297, 41.12, 125410,2010.3,12706,2097,0,5300,0,66587,45320,64.00,491,8541,21475,21666,61.00,166,1813,143561,221109,57.83,1045,59943,0,0,0,0,0,0,0,0,0,0
"Screw this kid",1.39,1.90,6.60,7.30,0,2,0,0,8,20,15, 22, 159, 3, 1, 12,0,1,44, 93238, 208734, 58832, 51.30, 92738,1794.2,0,0,3360,0,14582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15930,42526,4.50,104,11060,77308,166208,6.38,534,47772
"ZxPENTAKILLxZ",2.17,8.70,8.20,9.10,1,0,2,7,0,70,3, 12, 116, 24, 2, 22,2,3,50, 280673, 242536, 38231, 46.77, 143198,2093.8,1575,4178,0,15185,0,233354,177782,54.00,1458,31441,33650,40980,37.50,265,3341,13669,23774,72.00,177,3449,0,0,0,0,0,0,0,0,0,0
"stealthyjason",3.49,7.70,4.50,8.00,0,0,6,4,0,70,9, 10, 84, 13, 2, 19,7,5,58, 256212, 179392, 26190, 83.50, 124949,1861.1,0,10478,0,8133,0,146561,73505,58.50,763,17127,109651,105887,63.83,995,9063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"uthrilla",2.56,9.60,8.00,10.90,0,6,2,2,0,70,0, 13, 141, 13, 4, 25,3,4,57, 247777, 353381, 41237, 202.78, 148168,2055.3,0,3802,12566,4185,0,61619,50831,59.50,456,7669,65233,50259,54.00,366,6934,0,0,0,0,0,120925,252291,9.33,311,26634,0,0,0,0,0
"PrismEntity",2.34,0.90,6.10,13.40,1,0,0,0,9,40,28, 16, 176, 4, 1, 11,1,7,55, 66176, 207002, 151625, 56.35, 96066,2030.1,2453,0,0,0,17848,0,0,0,0,0,0,0,0,0,0,4402,16262,1.00,5,7262,0,0,0,0,0,61774,190740,7.56,195,144363
"LovableRussian",2.08,5.50,7.40,9.90,1,4,2,1,2,60,5, 19, 126, 12, 2, 17,4,4,46, 158939, 292052, 85887, 122.27, 118535,2063.6,2022,5477,7397,1966,3774,3796,21762,16.00,50,11347,42978,58521,39.50,316,4515,11938,30249,29.00,114,10939,80953,133106,7.50,247,47178,19274,48414,12.50,92,11908
"vETv",1.17,4.10,8.10,5.40,5,1,4,0,0,30,2, 31, 102, 3, 1, 11,3,2,41, 129413, 193273, 19593, 15.27, 88618,1695.7,8346,6523,2088,0,0,0,0,0,0,0,54865,56291,36.00,261,3862,58262,114972,42.80,591,14066,16286,22010,25.00,0,1665,0,0,0,0,0
"ShoulderToCry",2.46,4.50,4.60,6.80,6,0,4,0,0,30,9, 17, 97, 8, 1, 12,1,1,43, 178216, 205621, 19799, 60.82, 107166,1845.9,11128,7331,0,0,0,0,0,0,0,0,65937,60033,37.50,456,6362,112279,145588,46.17,979,13437,0,0,0,0,0,0,0,0,0,0
"DunkinHymens",2.73,4.20,5.10,9.70,0,6,0,1,3,40,2, 10, 82, 3, 0, 5,1,3,52, 151233, 255709, 62332, 67.18, 109336,1949.5,0,0,10774,1956,6765,11244,14447,52.00,194,3297,0,0,0,0,0,0,0,0,0,0,83751,171927,0.83,488,50481,56238,69335,3.33,82,8554
"JelloBuns",5.86,3.60,2.80,12.80,7,3,0,0,0,40,15, 14, 129, 4, 0, 13,2,1,54, 117209, 236420, 35855, 73.72, 112264,1986.2,14628,0,5234,0,0,0,0,0,0,0,0,0,0,0,0,95240,173699,45.57,1185,24929,21969,62721,3.67,168,10926,0,0,0,0,0
"Calfbrah",2.96,6.30,5.20,9.10,4,2,3,1,0,80,7, 13, 121, 11, 1, 24,4,5,45, 170444, 243605, 41113, 66.17, 124003,2011,7425,6427,3705,2553,0,28234,25371,69.00,316,3334,52647,71107,48.00,424,13688,56613,99444,49.00,581,14872,32950,47683,43.50,5,9219,0,0,0,0,0
"Polite Heathen",2.90,5.80,4.20,6.40,3,5,0,1,1,60,0, 8, 55, 9, 1, 15,3,2,44, 150324, 213285, 53047, 46.70, 109232,1905.4,5324,0,11149,1269,1312,4861,6521,64.00,115,2465,0,0,0,0,0,55321,50699,43.00,316,7353,88743,149474,1.40,385,40087,1399,6591,10.00,25,3142
"OhaiyouUW",2.49,2.40,4.70,9.30,1,8,0,0,1,40,20, 38, 165, 1, 1, 15,6,3,47, 84428, 250858, 62427, 81.25, 98746,1857.3,1498,0,15223,0,1852,0,0,0,0,0,0,0,0,0,0,13630,15789,56.00,119,2586,67442,212528,2.13,559,53197,3356,22541,10.00,38,6644
"BLCabeldank",1.73,4.50,6.70,7.10,0,6,4,0,0,30,5, 12, 59, 9, 2, 20,3,3,45, 144918, 254463, 47603, 65.08, 123871,2147.1,0,8509,12962,0,0,0,0,0,0,0,67253,73969,57.25,687,5783,0,0,0,0,0,77665,180494,1.67,497,41820,0,0,0,0,0
"Insignia12",2.25,5.00,5.50,7.40,4,3,1,1,1,40,18, 18, 138, 7, 2, 21,2,2,44, 158138, 216814, 56903, 94.27, 114387,2053.3,7064,2691,6007,2288,2483,19284,24720,61.00,217,3049,35871,27745,51.00,189,3128,47233,91844,40.00,513,9468,42853,55770,16.33,106,10473,12897,16735,3.00,41,30785
"GinWuncler",2.79,4.80,5.60,10.80,0,8,1,1,0,50,1, 34, 95, 12, 4, 23,4,5,60, 162870, 340397, 94080, 85.42, 120521,1968.3,0,2179,15834,1670,0,16995,18321,58.00,173,2664,40502,39087,29.00,137,17979,0,0,0,0,0,105373,282989,4.88,572,73437,0,0,0,0,0
"SHOCKTOPZZ",3.20,8.00,5.60,9.90,0,5,0,5,0,60,0, 17, 53, 18, 4, 20,2,6,55, 183080, 299043, 73815, 79.97, 130690,2118.2,0,0,11529,9653,0,87504,91440,57.20,855,14167,0,0,0,0,0,0,0,0,0,0,95576,207603,5.20,270,59648,0,0,0,0,0
"Graviityy",2.78,7.50,4.10,3.90,8,1,1,0,0,70,8, 55, 107, 19, 3, 12,6,2,42, 174860, 253233, 28435, 66.90, 119673,1740.6,13908,1965,1533,0,0,0,0,0,0,0,6102,14682,43.00,116,558,142869,213125,56.87,1537,20857,25889,25426,2.00,76,7020,0,0,0,0,0
"Deft Punk",3.20,7.20,5.00,8.80,0,0,4,6,0,50,0, 6, 71, 10, 1, 17,4,3,55, 229035, 170897, 27001, 51.33, 123336,1785.4,0,6816,0,11038,0,141968,121209,67.67,1249,18542,87067,49688,59.25,637,8459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"brittanybri",2.67,1.20,5.20,12.70,0,0,0,0,10,50,22, 24, 332, 2, 2, 11,2,5,54, 137006, 137490, 56225, 28.27, 95085,1965.7,0,0,0,0,19657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137006,137490,1.40,222,56225
"EndyX",2.23,9.90,8.60,9.30,2,2,5,1,0,40,3, 12, 73, 10, 1, 16,4,4,53, 241397, 310867, 67683, 62.38, 136137,2023.2,4102,9540,4600,1990,0,21389,25783,52.00,168,3536,125183,122056,47.40,844,10584,53838,78102,64.00,410,21168,40987,84926,3.50,120,32395,0,0,0,0,0
"MeganRose1093",1.19,2.50,5.20,3.70,1,0,8,0,1,30,11, 8, 105, 17, 2, 13,3,3,33, 174990, 176582, 19333, 63.88, 106153,1848.1,1724,14857,0,0,1900,0,0,0,0,0,152092,147917,57.00,1539,15125,17059,12251,71.00,241,1565,0,0,0,0,0,5839,16414,3.00,31,2643
"Murder Sharp",1.68,2.20,9.20,13.30,0,0,0,3,7,20,10, 21, 276, 4, 0, 20,5,4,51, 235281, 273388, 54848, 588.97, 128922,2384.6,0,0,0,5752,18094,49204,58315,33.00,428,4658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186077,215073,4.86,459,50190
"Nucka",2.39,5.10,5.90,9.00,0,2,6,0,2,50,0, 11, 107, 10, 3, 11,1,6,53, 198456, 290822, 45525, 129.03, 130440,2190.2,0,13159,4264,0,4479,0,0,0,0,0,155379,142760,60.00,1264,12394,0,0,0,0,0,22958,68486,1.50,207,19041,20119,79576,14.00,137,14090
"Mario OP",3.64,8.80,5.30,10.50,4,4,2,0,0,60,6, 19, 122, 13, 2, 17,1,4,54, 231684, 317607, 78573, 162.62, 133270,2056.6,9147,3887,7532,0,0,0,0,0,0,0,53873,43597,48.50,290,5869,112870,149898,51.25,747,30554,64941,124112,13.75,212,42150,0,0,0,0,0
"Arb0ria",2.27,8.80,9.40,12.50,1,1,2,2,4,60,3, 20, 155, 18, 4, 28,2,4,56, 271271, 264377, 29414, 75.47, 129378,2027.1,2633,4520,1962,4063,7093,63554,49055,47.00,289,8044,79908,55845,45.00,312,5189,35868,44147,43.00,113,6297,10964,33695,3.00,73,5823,80977,81635,8.75,163,4061
"LegacyRW",3.77,2.40,4.80,15.70,1,1,1,0,7,70,20, 53, 172, 4, 2, 19,1,6,61, 135745, 217087, 38638, 70.03, 119873,2151.6,2337,1696,2189,0,15294,0,0,0,0,0,13574,10325,65.00,146,1255,18319,35567,58.00,197,7777,11656,32608,4.00,84,8419,92196,138587,2.57,207,21187
"IIJRII",2.74,8.70,6.90,10.20,3,0,1,6,0,70,1, 8, 66, 20, 2, 20,2,0,52, 277154, 296330, 60337, 65.08, 127939,2064.8,5557,1994,0,13097,0,187870,153913,47.33,818,20038,28152,22814,41.00,131,2350,61132,119603,50.67,361,37949,0,0,0,0,0,0,0,0,0,0
"PrismRevenant",3.07,5.70,4.50,8.10,1,0,5,4,0,60,5, 19, 112, 19, 2, 20,5,6,50, 187080, 153699, 19988, 37.32, 129770,1966.4,2453,10226,0,6985,0,61636,46104,70.75,715,8582,76267,88370,59.40,812,7104,49177,19225,67.00,280,4302,0,0,0,0,0,0,0,0,0,0
"chiefrockaa",2.52,4.70,4.40,6.40,0,7,3,0,0,70,0, 10, 81, 13, 3, 16,6,5,41, 112998, 225381, 95205, 84.68, 103162,1678.3,0,5146,11637,0,0,0,0,0,0,0,41275,40949,43.00,364,2534,0,0,0,0,0,71723,184432,1.57,422,92671,0,0,0,0,0
"Bazek",1.63,1.40,6.30,8.90,0,0,0,0,10,40,27, 44, 184, 2, 0, 13,4,2,40, 66755, 196927, 18178, 20.00, 92014,1985.8,0,0,0,0,19858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66755,196927,2.60,238,18178
"ZenKen",2.48,5.30,5.00,7.10,5,0,0,5,0,70,0, 20, 107, 9, 0, 24,5,5,39, 187704, 238576, 49261, 137.00, 122517,1986.9,9026,0,0,10843,0,116768,105960,46.20,993,18458,0,0,0,0,0,70936,132616,55.00,735,30803,0,0,0,0,0,0,0,0,0,0
"Il Cya Nerd Il",2.63,5.20,4.80,7.40,0,4,1,5,0,50,1, 17, 133, 4, 2, 13,1,1,46, 154357, 216191, 58423, 70.58, 106656,1743.3,0,1517,7132,8784,0,91798,88618,55.40,818,13974,7385,12748,58.00,138,480,0,0,0,0,0,55174,114825,2.50,333,43969,0,0,0,0,0
"Vylxer",1.76,2.90,7.60,10.50,0,1,0,1,8,40,16, 17, 157, 4, 4, 19,3,1,42, 157275, 201700, 36315, 93.37, 115935,2161,0,0,1283,2169,18158,20805,16136,10.00,97,2215,0,0,0,0,0,0,0,0,0,0,5903,16241,1.00,46,5368,130567,169323,3.00,289,28732
"WarMachine03",1.39,3.30,6.40,5.60,7,2,0,1,0,30,0, 3, 69, 6, 2, 8,0,1,40, 130875, 261434, 27279, 39.70, 94605,1810.7,13056,0,3285,1766,0,5969,22884,36.00,121,926,0,0,0,0,0,104890,197942,50.71,1063,19834,20016,40608,0.00,94,6519,0,0,0,0,0
"SpaZtk",3.21,9.50,5.80,9.10,0,0,10,0,0,50,10, 27, 122, 10, 1, 18,1,1,58, 283420, 213986, 18684, 35.55, 135102,2243.4,0,22434,0,0,0,0,0,0,0,0,283420,213986,47.80,1663,18684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"the red panther",1.84,6.70,7.00,6.20,0,5,4,1,0,40,2, 13, 113, 7, 1, 12,2,2,49, 191388, 245737, 36677, 43.60, 113501,1874.9,0,6855,10249,1645,0,19599,23574,56.00,171,2601,84347,64592,64.00,632,7019,0,0,0,0,0,87442,157571,5.00,271,27057,0,0,0,0,0
"TheKeefThief",3.33,3.40,4.60,11.90,0,0,0,1,9,30,20, 43, 179, 1, 0, 13,4,3,55, 114389, 237026, 41608, 98.15, 100818,2023.9,0,0,0,1758,18481,6583,13965,50.00,131,1595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107806,223061,8.33,359,40013
"Muchong",3.11,8.50,5.70,9.20,0,3,0,6,1,60,0, 8, 98, 11, 1, 12,3,3,57, 196315, 227020, 32514, 121.47, 124356,1820.4,0,0,5593,9917,2694,127195,103978,57.67,981,11199,0,0,0,0,0,0,0,0,0,0,47076,77401,5.00,266,17831,22044,45641,12.00,75,3484
